SKU_ID,Item_Cost,Item_Count,Total_Cost,Lead_Time,Shelf_Life,EOQ,Lead_Time_Variability,Seasonality,Warehouse_Location,Customer_Reviews,Historical_Sales_Data,Demand_Fluctuation,ABC_Classification
SKU1940,15.4,165,2535,2,90,85,medium,none,Pune,3.9,80,decreasing,B
SKU1941,28.6,95,2727,4,210,110,medium,none,Chennai,4.2,140,increasing,A
SKU1942,26.2,110,2882,3,60,115,low,none,Kolkata,4.7,105,decreasing,A
SKU1943,11.9,190,2261,5,240,85,medium,seasonal,Banglore,3.7,110,increasing,C
SKU1944,23.1,105,2416,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU1945,21.9,120,2630,6,150,115,medium,none,Mumbai,4,98,increasing,A
SKU1946,17.2,155,2666,2,90,90,medium,none,Pune,3.6,85,decreasing,B
SKU1947,18.3,135,2470,4,210,105,medium,none,Chennai,4,140,increasing,A
SKU1948,13.5,175,2363,3,60,100,low,none,Kolkata,3.9,95,decreasing,A
SKU1949,9.8,200,1960,5,240,80,medium,seasonal,Banglore,3.5,120,increasing,C
SKU1950,25.8,100,2580,1,90,115,medium,none,Delhi,4.1,120,decreasing,A
SKU1951,22.6,115,2600,6,150,110,medium,none,Mumbai,4.2,115,increasing,A
SKU1952,16.5,160,2640,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU1953,29.8,100,2980,4,210,115,medium,none,Chennai,4.1,145,increasing,A
SKU1954,27.4,105,2883,3,60,120,low,none,Kolkata,4.5,105,decreasing,A
SKU1955,12,180,2160,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU1956,23.5,110,2585,1,90,105,medium,none,Delhi,4.3,110,decreasing,A
SKU1957,21.7,125,2712,6,150,115,medium,none,Mumbai,4.2,105,increasing,A
SKU1958,17,155,2635,2,90,90,medium,none,Pune,3.9,85,decreasing,B
SKU1959,20.8,135,2819,4,210,110,medium,none,Chennai,4,140,increasing,A
SKU1960,15.2,175,2660,3,60,105,low,none,Kolkata,3.8,95,decreasing,A
SKU1961,10.9,200,2180,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU1962,26,100,2600,1,90,115,medium,none,Delhi,4.2,120,decreasing,A
SKU1963,19.4,135,2620,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU1964,14,165,2310,2,90,85,medium,none,Pune,3.7,78,decreasing,B
SKU1965,30.2,95,2859,4,210,120,medium,none,Chennai,4.2,150,increasing,A
SKU1966,28.5,105,2992,3,60,125,low,none,Kolkata,4.6,110,decreasing,A
SKU1967,11.2,185,2072,5,240,85,medium,seasonal,Banglore,3.5,105,increasing,C
SKU1968,24.3,110,2673,1,90,110,medium,none,Delhi,4.1,118,decreasing,A
SKU1969,22.2,125,2775,6,150,115,medium,none,Mumbai,4,108,increasing,A
SKU1970,17.6,155,2728,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU1971,18.7,135,2530,4,210,105,medium,none,Chennai,4,135,increasing,A
SKU1972,13.9,175,2433,3,60,100,low,none,Kolkata,3.9,90,decreasing,A
SKU1973,10.3,200,2060,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU1974,26.7,100,2670,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU1975,20,135,2700,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU1976,15.3,165,2515,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU1977,29,95,2755,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU1978,27.3,105,2865,3,60,120,low,none,Kolkata,4.5,105,decreasing,A
SKU1979,11.6,185,2140,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU1980,24.1,110,2651,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU1981,21.2,125,2640,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU1982,16.9,155,2607,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU1983,19.3,135,2601,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU1984,14.4,175,2520,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU1985,10.1,200,2020,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU1986,26.5,100,2650,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU1987,20.9,135,2821,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU1988,15.7,165,2593,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU1989,29.2,95,2764,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU1990,27.1,105,2835,3,60,120,low,none,Kolkata,4.5,105,decreasing,A
SKU1991,11.3,185,2091,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU1992,24.8,110,2728,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU1993,21.6,125,2700,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU1994,17.3,155,2540,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU1995,18.5,135,2710,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU1996,13.3,175,2333,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU1997,10,200,2000,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU1998,25.5,100,2550,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU1999,20.4,135,2718,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2000,15.1,165,2475,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2001,29.7,95,2815,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2002,27,105,2835,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2003,11.4,185,2103,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2004,24.9,110,2743,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2005,21.8,125,2725,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2006,17.4,155,2557,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2007,18.2,135,2715,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2008,13.1,175,2354,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2009,10.2,200,2040,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2010,26.8,100,2680,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2011,20.3,135,2701,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2012,15.8,165,2607,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2013,29,95,2755,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2014,26.7,105,2865,3,60,120,low,none,Kolkata,4.5,105,decreasing,A
SKU2015,11.6,185,2140,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2016,24.2,110,2662,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2017,21.3,125,2718,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2018,17.7,155,2635,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2019,18.8,135,2600,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2020,13.2,175,2310,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2021,10.4,200,2080,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2022,27.6,100,2760,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2023,20.5,135,2730,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2024,15.9,165,2520,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2025,29.8,95,2831,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2026,27.1,105,2874,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2027,11.8,185,2137,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2028,24.6,110,2710,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2029,21.5,125,2695,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2030,17.9,155,2577,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2031,18.4,135,2580,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2032,13.3,175,2352,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2033,10.5,200,2100,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2034,26.9,100,2690,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2035,20.7,135,2772,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2036,15.6,165,2553,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2037,29.5,95,2805,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2038,27.4,105,2843,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2039,11.4,185,2113,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2040,24.9,110,2757,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2041,21.8,125,2745,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2042,17.4,155,2567,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2043,18.2,135,2740,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2044,13.1,175,2364,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2045,10.2,200,2120,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2046,26.8,100,2685,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2047,20.3,135,2781,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2048,15.8,165,2575,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2049,29,95,2835,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2050,26.7,105,2857,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2051,11.6,185,2120,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2052,24.2,110,2762,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2053,21.3,125,2750,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2054,17.7,155,2564,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2055,18.8,135,2760,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2056,13.2,175,2385,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2057,10.4,200,2132,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2058,27.6,100,2770,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2059,20.5,135,2756,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2060,15.9,165,2530,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2061,29.8,95,2856,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2062,27.1,105,2855,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2063,11.6,185,2130,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2064,24.2,110,2742,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2065,21.3,125,2735,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2066,17.7,155,2570,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2067,18.8,135,2750,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2068,13.2,175,2390,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2069,10.4,200,2140,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2070,26.6,100,2660,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2071,20.5,135,2765,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2072,15.9,165,2545,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2073,29.8,95,2875,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2074,27.1,105,2867,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2075,11.6,185,2134,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2076,24.2,110,2768,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2077,21.3,125,2760,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2078,17.7,155,2580,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2079,18.8,135,2743,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2080,13.2,175,2395,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2081,10.4,200,2145,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2082,26.6,100,2665,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2083,20.5,135,2772,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2084,15.9,165,2555,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2085,29.8,95,2885,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2086,27.1,105,2886,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2087,11.6,185,2137,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2088,24.2,110,2778,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2089,21.3,125,2775,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2090,17.7,155,2590,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2091,18.8,135,2745,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2092,13.2,175,2399,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2093,10.4,200,2150,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2094,26.6,100,2670,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2095,20.5,135,2785,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2096,15.9,165,2565,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2097,29.8,95,2895,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2098,27.1,105,2895,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2099,11.6,185,2140,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2100,24.2,110,2784,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2101,21.3,125,2780,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2102,17.7,155,2595,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2103,18.8,135,2750,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2104,13.2,175,2400,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2105,10.4,200,2155,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2106,26.6,100,2675,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2107,20.5,135,2798,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2108,15.9,165,2575,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2109,29.8,95,2905,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2110,27.1,105,2900,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2111,11.6,185,2150,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2112,24.2,110,2790,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2113,21.3,125,2802,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2114,17.7,155,2605,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2115,18.8,135,2760,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2116,13.2,175,2405,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2117,10.4,200,2160,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2118,26.6,100,2680,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2119,20.5,135,2808,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2120,15.9,165,2585,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2121,29.8,95,2915,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2122,27.1,105,2915,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2123,11.6,185,2156,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2124,24.2,110,2795,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2125,21.3,125,2810,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2126,17.7,155,2610,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2127,18.8,135,2775,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2128,13.2,175,2410,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2129,10.4,200,2165,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2130,26.6,100,2685,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2131,20.5,135,2810,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2132,15.9,165,2595,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2133,29.8,95,2925,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2134,27.1,105,2920,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2135,11.6,185,2162,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2136,24.2,110,2805,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2137,21.3,125,2815,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2138,17.7,155,2615,2,90,90,medium,none,Pune,3.6,80,decreasing,B
SKU2139,18.8,135,2783,4,210,110,medium,none,Chennai,4,135,increasing,A
SKU2140,13.2,175,2415,3,60,105,low,none,Kolkata,3.9,90,decreasing,A
SKU2141,10.4,200,2170,5,240,80,medium,seasonal,Banglore,3.5,115,increasing,C
SKU2142,26.6,100,2690,1,90,115,medium,none,Delhi,4.3,105,decreasing,A
SKU2143,20.5,135,2812,6,150,115,medium,none,Mumbai,4,95,increasing,A
SKU2144,15.9,165,2605,2,90,85,medium,none,Pune,3.7,80,decreasing,B
SKU2145,29.8,95,2935,4,210,110,medium,none,Chennai,4.1,140,increasing,A
SKU2146,27.1,105,2935,3,60,115,low,none,Kolkata,4.5,105,decreasing,A
SKU2147,11.6,185,2170,5,240,85,medium,seasonal,Banglore,3.6,110,increasing,C
SKU2148,24.2,110,2808,1,90,110,medium,none,Delhi,4.2,112,decreasing,A
SKU2149,21.3,125,2820,6,150,115,medium,none,Mumbai,4,105,increasing,A
SKU2150,17.7,155,2620,2,90,90,medium,none,Pune,3.6,80,decreasing,B
